sound	utterance	word	trans	f1	f2	duration	step_time
a	u_2	багь	паук	783.9943880464	1438.6559651547	0.2260338797	36.0299594101
a	u_2	багь	паук	805.4965328268	1479.3648349305	0.2260338797	36.0399594101
a	u_2	багь	паук	848.0958677905	1529.161200055	0.2260338797	36.0499594101
a	u_2	багь	паук	857.6927511581	1515.7969494083	0.2260338797	36.0599594101
a	u_2	багь	паук	854.5446586566	1584.2602179313	0.2260338797	36.0699594101
a	u_2	багь	паук	863.5911440277	1615.1742805191	0.2260338797	36.0799594101
a	u_2	багь	паук	873.7856539365	1634.8363742735	0.2260338797	36.0899594101
a	u_2	багь	паук	877.347066508	1672.4945520385	0.2260338797	36.0999594101
a	u_2	багь	паук	866.7840141335	1709.268194951	0.2260338797	36.1099594101
a	u_2	багь	паук	856.4995192957	1767.0231281092	0.2260338797	36.1199594101
a	u_2	багь	паук	852.1028738427	1830.0994712728	0.2260338797	36.1299594101
a	u_2	багь	паук	831.7596114746	1887.4562516219	0.2260338797	36.1399594101
a	u_2	багь	паук	813.372026168	1942.8752865435	0.2260338797	36.1499594101
a	u_2	багь	паук	780.2992103644	2014.9994435623	0.2260338797	36.1599594101
a	u_2	багь	паук	710.744691139	2095.3390907936	0.2260338797	36.1699594101
a	u_2	багь	паук	661.2283067644	2314.7757967262	0.2260338797	36.1799594101
a	u_2	багь	паук	--undefined--	--undefined--	0.2260338797	36.1899594101
a	u_2	багь	паук	--undefined--	--undefined--	0.2260338797	36.1999594101
a	u_3	багь	паук	--undefined--	--undefined--	0.2112925397	37.4147831683
a	u_3	багь	паук	--undefined--	--undefined--	0.2112925397	37.4247831683
a	u_3	багь	паук	--undefined--	--undefined--	0.2112925397	37.4347831683
a	u_3	багь	паук	767.3284279985	1479.5766519604	0.2112925397	37.4447831683
a	u_3	багь	паук	810.484231236	1569.313614917	0.2112925397	37.4547831683
a	u_3	багь	паук	827.8761097412	1520.2832446462	0.2112925397	37.4647831683
a	u_3	багь	паук	850.1184242824	1589.3270218794	0.2112925397	37.4747831683
a	u_3	багь	паук	852.3766533956	1614.2523816717	0.2112925397	37.4847831683
a	u_3	багь	паук	861.7157237013	1627.2454482407	0.2112925397	37.4947831683
a	u_3	багь	паук	862.8565008239	1678.3255402203	0.2112925397	37.5047831683
a	u_3	багь	паук	851.1768416354	1708.6041383736	0.2112925397	37.5147831683
a	u_3	багь	паук	846.6403262191	1730.2421700341	0.2112925397	37.5247831683
a	u_3	багь	паук	826.8033189416	1776.2517143855	0.2112925397	37.5347831683
a	u_3	багь	паук	799.1571763946	1857.3166073273	0.2112925397	37.5447831683
a	u_3	багь	паук	752.6139488334	1866.8917114015	0.2112925397	37.5547831683
a	u_3	багь	паук	721.1533266916	1948.1167282291	0.2112925397	37.5647831683
a	u_3	багь	паук	695.3453849332	2032.343280559	0.2112925397	37.5747831683
a	u_3	багь	паук	630.1424319241	1853.1269509545	0.2112925397	37.5847831683
a	u_3	багь	паук	560.353740067	1527.4984468879	0.2112925397	37.5947831683
a	u_3	багь	паук	--undefined--	--undefined--	0.2112925397	37.6047831683
a	u_3	багь	паук	--undefined--	--undefined--	0.2112925397	37.6147831683
a	u_3	багь	паук	--undefined--	--undefined--	0.2112925397	37.6247831683
a	cf	багь	паук	--undefined--	--undefined--	0.2260338797	38.8585695192
a	cf	багь	паук	--undefined--	--undefined--	0.2260338797	38.8685695192
a	cf	багь	паук	--undefined--	--undefined--	0.2260338797	38.8785695192
a	cf	багь	паук	739.3664745825	1477.7761455302	0.2260338797	38.8885695192
a	cf	багь	паук	778.547203207	1516.2307629118	0.2260338797	38.8985695192
a	cf	багь	паук	810.197841554	1532.0929130255	0.2260338797	38.9085695192
a	cf	багь	паук	832.6703897132	1561.2755678002	0.2260338797	38.9185695192
a	cf	багь	паук	839.5600538009	1564.4146514354	0.2260338797	38.9285695192
a	cf	багь	паук	839.6644759204	1592.1905348408	0.2260338797	38.9385695192
a	cf	багь	паук	846.3887707949	1616.8615550962	0.2260338797	38.9485695192
a	cf	багь	паук	851.5344305431	1620.7835829172	0.2260338797	38.9585695192
a	cf	багь	паук	871.842802231	1624.945332964	0.2260338797	38.9685695192
a	cf	багь	паук	891.128496637	1691.1396441372	0.2260338797	38.9785695192
a	cf	багь	паук	913.8375654071	1747.5887268572	0.2260338797	38.9885695192
a	cf	багь	паук	893.3107656437	1754.9763574507	0.2260338797	38.9985695192
a	cf	багь	паук	835.0271937268	1767.6475110908	0.2260338797	39.0085695192
a	cf	багь	паук	773.4485793177	1828.4647241572	0.2260338797	39.0185695192
a	cf	багь	паук	745.4411517366	1877.4167171335	0.2260338797	39.0285695192
a	cf	багь	паук	745.8791320867	1946.3856527052	0.2260338797	39.0385695192
a	cf	багь	паук	712.9064403792	2012.0820108989	0.2260338797	39.0485695192
a	cf	багь	паук	647.7258593712	2234.1749145523	0.2260338797	39.0585695192
a	cf	багь	паук	--undefined--	--undefined--	0.2260338797	39.0685695192
a	cf	багь	паук	--undefined--	--undefined--	0.2260338797	39.0785695192
a	u_1	баз	спор	--undefined--	--undefined--	0.1842667498	44.8156645893
a	u_1	баз	спор	--undefined--	--undefined--	0.1842667498	44.8256645893
a	u_1	баз	спор	--undefined--	--undefined--	0.1842667498	44.8356645893
a	u_1	баз	спор	804.0151402321	1496.0604155519	0.1842667498	44.8456645893
a	u_1	баз	спор	836.3114129737	1547.4364017619	0.1842667498	44.8556645893
a	u_1	баз	спор	868.2485587896	1580.1874671114	0.1842667498	44.8656645893
a	u_1	баз	спор	877.6332427444	1561.3360969345	0.1842667498	44.8756645893
a	u_1	баз	спор	881.3662199724	1554.7238098691	0.1842667498	44.8856645893
a	u_1	баз	спор	903.3160661275	1587.0078216892	0.1842667498	44.8956645893
a	u_1	баз	спор	915.4173435402	1617.5326107442	0.1842667498	44.9056645893
a	u_1	баз	спор	892.0589197236	1612.1714241623	0.1842667498	44.9156645893
a	u_1	баз	спор	884.8795013668	1651.2011046982	0.1842667498	44.9256645893
a	u_1	баз	спор	850.5506914217	1687.8565376788	0.1842667498	44.9356645893
a	u_1	баз	спор	836.1888589697	1721.7014453451	0.1842667498	44.9456645893
a	u_1	баз	спор	789.9884467153	1743.2641584967	0.1842667498	44.9556645893
a	u_1	баз	спор	758.0882253246	1746.9934676108	0.1842667498	44.9656645893
a	u_1	баз	спор	746.6619791322	1732.8077454841	0.1842667498	44.9756645893
a	u_1	баз	спор	--undefined--	--undefined--	0.1842667498	44.9856645893
a	u_1	баз	спор	--undefined--	--undefined--	0.1842667498	44.9956645893
a	u_2	баз	спор	--undefined--	--undefined--	0.2284907697	46.0884251502
a	u_2	баз	спор	--undefined--	--undefined--	0.2284907697	46.0984251502
a	u_2	баз	спор	--undefined--	--undefined--	0.2284907697	46.1084251502
a	u_2	баз	спор	783.355048838	1447.6254864937	0.2284907697	46.1184251502
a	u_2	баз	спор	794.6072549992	1457.5178180023	0.2284907697	46.1284251502
a	u_2	баз	спор	812.8170038353	1487.1009061319	0.2284907697	46.1384251502
a	u_2	баз	спор	832.0792832542	1499.7040069967	0.2284907697	46.1484251502
a	u_2	баз	спор	853.5423125796	1514.7815835578	0.2284907697	46.1584251502
a	u_2	баз	спор	858.2806076276	1519.094479675	0.2284907697	46.1684251502
a	u_2	баз	спор	876.2457932768	1517.8981746296	0.2284907697	46.1784251502
a	u_2	баз	спор	882.2121606271	1535.8765898088	0.2284907697	46.1884251502
a	u_2	баз	спор	888.8313387378	1550.2975150916	0.2284907697	46.1984251502
a	u_2	баз	спор	879.5505702403	1567.9390243344	0.2284907697	46.2084251502
a	u_2	баз	спор	880.2048163392	1625.240274972	0.2284907697	46.2184251502
a	u_2	баз	спор	885.7613655281	1667.7420363462	0.2284907697	46.2284251502
a	u_2	баз	спор	877.9402415285	1702.0844871493	0.2284907697	46.2384251502
a	u_2	баз	спор	831.4281201044	1712.0786766698	0.2284907697	46.2484251502
a	u_2	баз	спор	794.004931828	1711.3617555768	0.2284907697	46.2584251502
a	u_2	баз	спор	750.4203357563	1683.357992972	0.2284907697	46.2684251502
a	u_2	баз	спор	722.6567638015	1694.2514563077	0.2284907697	46.2784251502
a	u_2	баз	спор	732.6859722924	1729.7734156806	0.2284907697	46.2884251502
a	u_2	баз	спор	--undefined--	--undefined--	0.2284907697	46.2984251502
a	u_2	баз	спор	--undefined--	--undefined--	0.2284907697	46.3084251502
a	u_3	баз	спор	--undefined--	--undefined--	0.1842667498	47.5330764684
a	u_3	баз	спор	--undefined--	--undefined--	0.1842667498	47.5430764684
a	u_3	баз	спор	--undefined--	--undefined--	0.1842667498	47.5530764684
a	u_3	баз	спор	785.0777791506	1365.7286393461	0.1842667498	47.5630764684
a	u_3	баз	спор	801.4379907436	1390.8495625985	0.1842667498	47.5730764684
a	u_3	баз	спор	814.8760853237	1406.8972213389	0.1842667498	47.5830764684
a	u_3	баз	спор	827.0115766248	1402.6668446991	0.1842667498	47.5930764684
a	u_3	баз	спор	835.5692591504	1400.3439466576	0.1842667498	47.6030764684
a	u_3	баз	спор	841.176519454	1432.2286724059	0.1842667498	47.6130764684
a	u_3	баз	спор	844.1548488328	1447.3405366297	0.1842667498	47.6230764684
a	u_3	баз	спор	851.6951873646	1495.7461005584	0.1842667498	47.6330764684
a	u_3	баз	спор	844.2014699237	1525.2201777937	0.1842667498	47.6430764684
a	u_3	баз	спор	830.6975231223	1574.250347332	0.1842667498	47.6530764684
a	u_3	баз	спор	814.1453885546	1595.4306203671	0.1842667498	47.6630764684
a	u_3	баз	спор	803.7817141507	1645.5332269279	0.1842667498	47.6730764684
a	u_3	баз	спор	777.1380190914	1651.1493037049	0.1842667498	47.6830764684
a	u_3	баз	спор	765.556852367	1669.1727932847	0.1842667498	47.6930764684
a	u_3	баз	спор	--undefined--	--undefined--	0.1842667498	47.7030764684
a	u_3	баз	спор	--undefined--	--undefined--	0.1842667498	47.7130764684
a	cf	баз	спор	--undefined--	--undefined--	0.2211200997	48.9233197093
a	cf	баз	спор	--undefined--	--undefined--	0.2211200997	48.9333197093
a	cf	баз	спор	--undefined--	--undefined--	0.2211200997	48.9433197093
a	cf	баз	спор	815.0460982971	1442.6418320469	0.2211200997	48.9533197093
a	cf	баз	спор	845.6925798013	1454.0595926495	0.2211200997	48.9633197093
a	cf	баз	спор	868.2475761125	1476.93719145	0.2211200997	48.9733197093
a	cf	баз	спор	892.2869931742	1499.3401185329	0.2211200997	48.9833197093
a	cf	баз	спор	912.7266776996	1508.0117806821	0.2211200997	48.9933197093
a	cf	баз	спор	897.6598087787	1513.5182492884	0.2211200997	49.0033197093
a	cf	баз	спор	900.3142150206	1535.9836337553	0.2211200997	49.0133197093
a	cf	баз	спор	899.9223125812	1587.5033456389	0.2211200997	49.0233197093
a	cf	баз	спор	898.5018826563	1583.5102823069	0.2211200997	49.0333197093
a	cf	баз	спор	915.3885333871	1622.2940065316	0.2211200997	49.0433197093
a	cf	баз	спор	900.4889671751	1624.1996048816	0.2211200997	49.0533197093
a	cf	баз	спор	872.9677878031	1646.1741530503	0.2211200997	49.0633197093
a	cf	баз	спор	837.9681425108	1693.2211032057	0.2211200997	49.0733197093
a	cf	баз	спор	811.741840147	1729.4384059005	0.2211200997	49.0833197093
a	cf	баз	спор	782.5028324101	1717.0226564707	0.2211200997	49.0933197093
a	cf	баз	спор	760.4052614988	1664.3312825659	0.2211200997	49.1033197093
a	cf	баз	спор	726.5943764257	1606.9560288294	0.2211200997	49.1133197093
a	cf	баз	спор	--undefined--	--undefined--	0.2211200997	49.1233197093
a	cf	баз	спор	--undefined--	--undefined--	0.2211200997	49.1333197093
a	cf	баз	спор	--undefined--	--undefined--	0.2211200997	49.1433197093
a	u_1	бакъ	навес	--undefined--	--undefined--	0.1940943098	52.9704590299
a	u_1	бакъ	навес	--undefined--	--undefined--	0.1940943098	52.9804590299
a	u_1	бакъ	навес	--undefined--	--undefined--	0.1940943098	52.9904590299
a	u_1	бакъ	навес	840.7444139955	1528.0303931957	0.1940943098	53.0004590299
a	u_1	бакъ	навес	813.9073349449	1504.7116165586	0.1940943098	53.0104590299
a	u_1	бакъ	навес	823.2412087627	1452.7092435264	0.1940943098	53.0204590299
a	u_1	бакъ	навес	853.1961174483	1521.5903948202	0.1940943098	53.0304590299
a	u_1	бакъ	навес	872.5343635385	1461.43792488	0.1940943098	53.0404590299
a	u_1	бакъ	навес	893.4745515105	1382.2070261435	0.1940943098	53.0504590299
a	u_1	бакъ	навес	914.5186514016	1379.0538942319	0.1940943098	53.0604590299
a	u_1	бакъ	навес	924.8839706943	1395.0175018285	0.1940943098	53.0704590299
a	u_1	бакъ	навес	864.1135773867	1341.8466797741	0.1940943098	53.0804590299
a	u_1	бакъ	навес	844.9818940691	1356.3741351742	0.1940943098	53.0904590299
a	u_1	бакъ	навес	871.7340549086	1327.6354017306	0.1940943098	53.1004590299
a	u_1	бакъ	навес	876.6934004753	1333.6932319523	0.1940943098	53.1104590299
a	u_1	бакъ	навес	820.5015529839	1343.9204238309	0.1940943098	53.1204590299
a	u_1	бакъ	навес	762.8946927119	1320.7693923466	0.1940943098	53.1304590299
a	u_1	бакъ	навес	709.0563436522	1262.3255546297	0.1940943098	53.1404590299
a	u_1	бакъ	навес	--undefined--	--undefined--	0.1940943098	53.1504590299
a	u_1	бакъ	навес	--undefined--	--undefined--	0.1940943098	53.1604590299
a	u_2	бакъ	навес	--undefined--	--undefined--	0.1916374198	54.2259298184
a	u_2	бакъ	навес	--undefined--	--undefined--	0.1916374198	54.2359298184
a	u_2	бакъ	навес	--undefined--	--undefined--	0.1916374198	54.2459298184
a	u_2	бакъ	навес	718.419442958	1217.541928837	0.1916374198	54.2559298184
a	u_2	бакъ	навес	733.9173991312	1277.8749881592	0.1916374198	54.2659298184
a	u_2	бакъ	навес	750.0524329458	1364.7888557539	0.1916374198	54.2759298184
a	u_2	бакъ	навес	773.4534673121	1372.7477490431	0.1916374198	54.2859298184
a	u_2	бакъ	навес	771.4810321592	1349.6952301815	0.1916374198	54.2959298184
a	u_2	бакъ	навес	790.691382412	1405.10528493	0.1916374198	54.3059298184
a	u_2	бакъ	навес	832.6085824421	1436.8773411109	0.1916374198	54.3159298184
a	u_2	бакъ	навес	835.9096871788	1456.2487667457	0.1916374198	54.3259298184
a	u_2	бакъ	навес	845.8180118125	1420.8710524025	0.1916374198	54.3359298184
a	u_2	бакъ	навес	851.2772192027	1392.0180409434	0.1916374198	54.3459298184
a	u_2	бакъ	навес	842.2385839762	1394.834693208	0.1916374198	54.3559298184
a	u_2	бакъ	навес	820.5347242928	1380.2870322502	0.1916374198	54.3659298184
a	u_2	бакъ	навес	778.5692734159	1363.4166847338	0.1916374198	54.3759298184
a	u_2	бакъ	навес	738.8043108584	1324.3280670809	0.1916374198	54.3859298184
a	u_2	бакъ	навес	--undefined--	--undefined--	0.1916374198	54.3959298184
a	u_2	бакъ	навес	--undefined--	--undefined--	0.1916374198	54.4059298184
a	u_2	бакъ	навес	--undefined--	--undefined--	0.1916374198	54.4159298184
a	u_3	бакъ	навес	--undefined--	--undefined--	0.175090646	55.70871354
a	u_3	бакъ	навес	--undefined--	--undefined--	0.175090646	55.71871354
a	u_3	бакъ	навес	--undefined--	--undefined--	0.175090646	55.72871354
a	u_3	бакъ	навес	729.3159587387	1320.462381237	0.175090646	55.73871354
a	u_3	бакъ	навес	765.7521603168	1354.5900829463	0.175090646	55.74871354
a	u_3	бакъ	навес	823.2374754137	1433.394158692	0.175090646	55.75871354
a	u_3	бакъ	навес	844.8488118017	1410.7818171753	0.175090646	55.76871354
a	u_3	бакъ	навес	859.6146480471	1386.0673268164	0.175090646	55.77871354
a	u_3	бакъ	навес	901.7252716799	1405.0369782617	0.175090646	55.78871354
a	u_3	бакъ	навес	916.7856211581	1387.4356557095	0.175090646	55.79871354
a	u_3	бакъ	навес	928.8560779142	1418.3176273731	0.175090646	55.80871354
a	u_3	бакъ	навес	929.1702974524	1406.2409467122	0.175090646	55.81871354
a	u_3	бакъ	навес	919.6697955843	1399.142737234	0.175090646	55.82871354
a	u_3	бакъ	навес	890.2480946904	1373.9031176842	0.175090646	55.83871354
a	u_3	бакъ	навес	880.4171889929	1361.7208083718	0.175090646	55.84871354
a	u_3	бакъ	навес	859.4978163599	1370.489969269	0.175090646	55.85871354
a	u_3	бакъ	навес	--undefined--	--undefined--	0.175090646	55.86871354
a	u_3	бакъ	навес	--undefined--	--undefined--	0.175090646	55.87871354
a	cf	бакъ	навес	--undefined--	--undefined--	0.175090646	57.0506653613
a	cf	бакъ	навес	--undefined--	--undefined--	0.175090646	57.0606653613
a	cf	бакъ	навес	--undefined--	--undefined--	0.175090646	57.0706653613
a	cf	бакъ	навес	765.2776164324	1342.7263893439	0.175090646	57.0806653613
a	cf	бакъ	навес	797.7551197937	1377.7826054889	0.175090646	57.0906653613
a	cf	бакъ	навес	839.7151818318	1394.4127330123	0.175090646	57.1006653613
a	cf	бакъ	навес	858.352863802	1395.1533095222	0.175090646	57.1106653613
a	cf	бакъ	навес	891.922049691	1432.7064748442	0.175090646	57.1206653613
a	cf	бакъ	навес	914.9875879963	1426.7141901271	0.175090646	57.1306653613
a	cf	бакъ	навес	933.9529953176	1436.3772006922	0.175090646	57.1406653613
